Sp;Region;PLANT_CODE;POPUL_CODE;LAT;LON;ALT;IC;PN;WK;CK;IOE;Ann_PREC;Wkd/Lkd;Dvsh/Dosh;Lkd/L1p1l;Dpl/Lp;Ср.зн S2p3l-S2p4l;Dp_G;Dp_O;Dp_OG;Dp_ORe;Dp_Re;Dvl_Re;Dvl_OG;Dvl_ORe;Dvl_G;Dvl_O;Dnl_ORe;Dnl_OG;Dnl_Re;Dnl_G;Dnl_O;Dc_G;Dc_Re;Dc_OG;Dc_ORe;Dc_O;Dvns_Re;Dvns_G;Dvns_ORe;Dvns_OG;Dvns_O;Dnns_Re;Dnns_OG;Dnns_ORe;Dnns_G;Dnn_O;Dvvs_ORe;Dvvs_Re;Dvvs_O;Dvvs_G;Dvvs_OG;Dnvs_Re;Dnvs_OG;Dnvs_G;Dnvs_ORe;Сp_Y;Сp_W
Df;Irkutsk_Usch;A1;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.354801321140358;0.726392251815981;1.0028129395218;0.177242888402626;0.28;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A2;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.319092490028661;0.658385093167702;0.987593052109181;0.285333333333333;0.37;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A3;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.35228710658571;0.694835680751174;1.01977401129944;0.205944798301486;0.27;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A4;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.35372707164768;0.710843373493976;1.02898550724638;0.167391304347826;0.28;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A5;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.366851413534119;0.714285714285714;0.958579881656804;0.195054945054945;0.32;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A6;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.330717959432481;0.687793427230047;1.03602305475504;0.214285714285714;0.33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A7;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.333040878451837;0.727699530516432;1.06512301013025;0.25068870523416;0.36;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A8;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.361998602355585;0.754098360655738;1.02066772655008;0.229508196721312;0.34;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A9;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.367934958423291;0.755102040816327;1.01027900146843;0.210126582278481;0.51;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A10;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.383107480941824;0.746305418719212;1.02902757619739;0.248587570621469;0.36;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A11;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.390013764173822;0.731308411214953;1.01367989056088;0.251282051282051;0.37;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A12;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.359217475859335;0.579310344827587;0.980028530670471;0.198;0.19;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A13;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.348355958772675;0.6;0.939974457215837;0.2578125;0.44;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0
Df;Irkutsk_Usch;A14;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.323615051615052;0.583877995642702;0.975838926174497;0.192224622030238;0.31;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0
Df;Irkutsk_Usch;A15;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.426980553744442;0.71358024691358;0.945504087193461;0.27455919395466;0.67;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0
Df;Irkutsk_Usch;A16;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.367027754891718;0.604705882352941;0.985549132947977;0.272727272727273;0.51;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A17;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.38561982720396;0.644820295983087;1.02368421052632;0.244588744588745;0.34;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A18;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.351321766002584;0.655172413793104;1.03988603988604;0.258454106280193;0.21;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A19;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.350782299259599;0.605995717344754;0.977835723598436;0.260869565217391;0.32;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Usch;A20;IC1;52.1658;104.3885;511;41.6193844135684;66.574;37.8921830436802;-124.06489751719;0.772312780489653;374.297710681036;0.374067795173484;0.603211009174312;1.01889534883721;0.16796875;0.2;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B1;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.308821216448335;0.703252032520325;0.966551326412918;0.309002433090024;0.37;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B2;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.276624621448638;0.764966740576497;0.96719319562576;0.191904047976012;0.38;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B3;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.321830413404741;0.653767820773931;1.13249651324965;0.218097447795824;0.54;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B4;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.315097634312968;0.810933940774487;1.10878661087866;0.25;0.48;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B5;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.327379433617697;0.785553047404063;1.04353562005277;0.259345794392523;0.45;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B6;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.338351908867111;0.761273209549071;1.07389162561576;0.166666666666667;0.31;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B7;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.335590566461588;0.722084367245658;1.06441717791411;0.230769230769231;0.34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B8;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.332732572717383;0.71764705882353;1.08792846497765;0.246753246753247;0.35;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B9;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.367538808976189;0.766331658291457;1.02923976608187;0.250574712643678;0.35;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B10;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.357549562151932;0.742718446601942;1.03757225433526;0.234833659491194;0.35;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B11;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.30778958649004;0.734966592427617;1.04986522911051;0.17381974248927;0.33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B12;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.354316505533713;0.705159705159705;1.0611620795107;0.182572614107884;0.39;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B13;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.296750509208222;0.610603290676417;1.11944091486658;0.225882352941177;0.2;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B14;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.28163889072396;0.637894736842105;1.07162534435262;0.210796915167095;0.23;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B15;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.31316828662809;0.727078891257996;1.03053435114504;0.181434599156118;0.28;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B16;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.331792343866018;0.623409669211196;1.07588532883643;0.155038759689923;0.24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B17;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.29440608348375;0.654584221748401;1.02374670184697;0.215073529411765;0.35;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B18;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.302503970830984;0.727699530516432;1.02937062937063;0.239669421487603;0.33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B19;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.294077954463759;0.654867256637168;1.03314917127072;0.234866828087167;0.15;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Irkutsk_Gol;B20;IC2;52.0215;105.2512;489;41.7797;59.5000772791698;38.5997535275214;-123.357;0.77257557510033;363.455415776483;0.295214876638114;0.63034188034188;1.05972222222222;0.240618101545254;0.28;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C1;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.610330055023;0.743258632082503;369.840810098757;0.2688552382177;0.597633136094674;0.991432068543451;0.193116634799235;0.17;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C2;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.278986374282129;0.615720524017467;0.976253298153034;0.268;0.13;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C3;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.298173918719224;0.672811059907834;1.0210970464135;0.274111675126904;0.24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C4;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.230535123021118;0.649321266968326;1.03698435277383;0.197674418604651;0.14;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C5;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.240130031652795;0.619047619047619;1.06634499396864;0.178272980501393;0.27;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C6;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.319553620493496;0.664141414141414;0.950937950937951;0.255208333333333;0.21;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C7;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.289566429001844;0.618518518518519;1.05048076923077;0.22007722007722;0.39;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C8;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.282154608871255;0.663716814159292;1.0415512465374;0.265168539325843;0.24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C9;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.321211232391357;0.639344262295082;1;0.242647058823529;0.29;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C10;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.225403391421698;0.623217922606925;1.00886075949367;0.257322175732218;0.19;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C11;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.281734515347615;0.637795275590551;1.02211302211302;0.170241286863271;0.27;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C12;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.243259335640184;0.610778443113772;1.03461538461538;0.255863539445629;0.23;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C13;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.249225892825523;0.585127201565558;0.985401459854015;0.22;0.26;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C14;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.264572976618554;0.67027027027027;1.08168028004667;0.229508196721311;0.37;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C15;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.249436990422543;0.703225806451613;1.10460251046025;0.227822580645161;0.24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C16;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.236681831229641;0.570383912248629;1.02874251497006;0.249534450651769;0.37;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C17;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.229459148545799;0.631901840490798;1.02307692307692;0.217320261437908;0.32;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C18;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.229280379927607;0.67262969588551;1.09613130128957;0.320707070707071;0.41;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C19;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.260131004596385;0.689956331877729;1.07350901525659;0.274468085106383;0.14;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Mar;C20;BC3;51.4006;102.5304;844;40.7001274205645;73.8512837235087;34.7944149179816;-126.6103;0.743258632082503;369.840810098757;0.220721924077893;0.647058823529412;1.11568123393316;0.297008547008547;0.14;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D1;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.313729718401097;0.631178707224335;1.09578544061303;0.238921001926782;0.32;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D2;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.341889946029206;0.619834710743802;1.07988980716253;0.219081272084806;0.54;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D3;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.284554261968544;0.610586011342155;1.07169811320755;0.169811320754717;0.33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D4;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.30106278953193;0.570057581573896;1.08201058201058;0.196467991169978;0.59;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D5;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.33019587170858;0.6;0.989010989010989;0.231759656652361;0.46;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D6;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.350927893841586;0.583333333333333;1.01367989056088;0.195767195767196;0.51;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D7;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.324837175175072;0.61010101010101;1.04183006535948;0.268774703557312;0.25;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D8;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.339420751823167;0.624697336561743;1.06800618238022;0.287469287469287;0.44;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Buraytiya_Ir;D9;BC4;51.3902;101.2344;1117;39.6658534050866;96.9072455634244;29.2853397777055;-131.887;0.766700741958129;392.435932016234;0.298176693929466;0.635103926096998;0.976551724137931;0.24455205811138;0.44;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
